Stage Name,Day,Artist(s),Start Time,End Time
"Blind Tiger",SATURDAY,"BREWER'S DAUGHTER",17:00,18:00
"Blind Tiger",SATURDAY,"THOMAS MCCARTHY",16:00,17:00
"Blind Tiger",SATURDAY,"TRISH REILLY",15:00,16:00
"Blind Tiger",SATURDAY,"BOB KNIGHT",14:00,15:00
"Blind Tiger",SATURDAY,"CHARLIE ROSE",13:00,14:00
"Blind Tiger",SATURDAY,"BLIND TIGER RESIDENTS",12:30,13:00
"Blind Tiger",SATURDAY,"BLIND TIGER RESIDENTS",12:00,12:30
"Blind Tiger",SUNDAY,"N4 RECORDS & SINGULARITY BLIND TIGER TAKEOVER - IVAN CARGO",04:00,05:00
"Blind Tiger",SUNDAY,"N4 RECORDS & SINGULARITY BLIND TIGER TAKEOVER - CHEETAH",03:00,04:00
"Blind Tiger",SUNDAY,"N4 RECORDS & SINGULARITY BLIND TIGER TAKEOVER - JANAWAY",02:00,03:00
"Blind Tiger",SUNDAY,"N4 RECORDS & SINGULARITY BLIIND TIGER TAKEOVER - MIXTRESS",01:00,02:00
"Blind Tiger",SUNDAY,"N4 RECORDS & SINGULARITY BLIIND TIGER TAKEOVER - 4AM KRU",00:00,01:00
"Blind Tiger",SUNDAY,"N4 RECORDS & SINGULARITY BLIND TIGER TAKEOVER - PETE CANNON",23:00,00:00
"Blind Tiger",SUNDAY,"N4 RECORDS & SINGULARITY BLIND TIGER TAKEOVER - THE BASS INJECTOR",22:15,23:00
"Blind Tiger",SUNDAY,"N4 RECORDS & SINGULARITY BLIND TIGER TAKEOVER - REO",21:30,22:15
"Blind Tiger",SUNDAY,"N4 RECORDS & SINGULARITY BLIND TIGER TAKEOVER - KOTEI",21:00,21:30
"Blind Tiger",SUNDAY,"OLIVER SUDDEN",20:00,21:00
"Blind Tiger",SUNDAY,"CHEZNEY",19:00,20:00
"Blind Tiger",SUNDAY,"GWYN SELECTOR",18:00,19:00
"Blind Tiger",SUNDAY,"KELVIN 373",17:00,18:00
"Blind Tiger",SUNDAY,"WICKEDNBAD - A-STAR, KAISHA, RHYS, N.E.D, SENSI",15:00,17:00
"Blind Tiger",SUNDAY,"ANOLAH AN ZEE BONEZ (LIVE)",14:00,15:00
"Blind Tiger",SUNDAY,"SOUNDS OF FIA",13:20,14:00
"Blind Tiger",SUNDAY,"MTBEATS",12:40,13:20
"Blind Tiger",SUNDAY,"JELLZDNB",12:00,12:40
"Greenpeace",WEDNESDAY,"WONDERMENT PRESENTS CHRIS FITCHEW & FRIENDS",21:30,23:30
"Greenpeace",WEDNESDAY,"NOUGHTIE NINETIES SINGALONG",20:20,21:20
"Greenpeace",WEDNESDAY,"ALEXANDRA HADDOW",18:00,18:45
"Greenpeace",WEDNESDAY,"BASSIE GRACIE",16:00,16:25
"Greenpeace",WEDNESDAY,"BIGHEADS",15:30,16:00
"Greenpeace",WEDNESDAY,"JOY IN DANCE - WISDOM OF POP (DANCE WORKSHOP)",13:00,13:45
"Greenpeace",THURSDAY,"YUNG SINGH",01:30,03:00
"Greenpeace",THURSDAY,"ADELPHI MUSIC FACTORY",00:00,01:30
"Greenpeace",THURSDAY,"JAYDA G",22:30,00:00
"Greenpeace",THURSDAY,"LYNKS",21:35,22:30
"Greenpeace",THURSDAY,"SUE VENEERS",20:05,21:20
"Greenpeace",THURSDAY,"MOONCHILD SANELLY",19:00,20:00
"Greenpeace",THURSDAY,"SHOSH",17:55,18:55
"Greenpeace",THURSDAY,"ONEDA",17:00,17:55
"Greenpeace",THURSDAY,"PORIJ (DJ SET)",15:45,16:55
"Greenpeace",THURSDAY,"LAMBRINI GIRLS",15:00,15:45
"Greenpeace",THURSDAY,"ARXX",13:45,14:30
"Greenpeace",THURSDAY,"FULU MIZIKI",12:30,13:15
"Greenpeace",THURSDAY,"RAVERS 2 RUNNERS (WARM DOWN PARTY)",11:15,11:45
"Greenpeace",THURSDAY,"RAVERS 2 RUNNERS ",10:00,10:15
"Greenpeace",FRIDAY,"CONFIDENCE MAN PRESENTS: ACTIVE SCENES. CONFIDENCE MAN DJS B2B O'FLYNN",02:00,03:00
"Greenpeace",FRIDAY,"CONFIDENCE MAN PRESENTS: ACTIVE SCENES. CONFIDENCE MAN DJS",01:00,02:00
"Greenpeace",FRIDAY,"CONFIDENCE MAN PRESENTS: ACTIVE SCENES. CARLITA",23:45,01:00
"Greenpeace",FRIDAY,"FEEL IT: I. JORDAN",22:45,23:45
"Greenpeace",FRIDAY,"FEEL IT: CORMAC",21:30,22:45
"Greenpeace",FRIDAY,"FEEL IT: DJ BORING B2B JOSHUA JAMES",20:00,21:30
"Greenpeace",FRIDAY,"FEEL IT: JAGUAR",19:00,20:00
"Greenpeace",FRIDAY,"KISS NUKA (LIVE)",17:55,18:55
"Greenpeace",FRIDAY,"NABIHAH IQBAL",16:40,17:30
"Greenpeace",FRIDAY,"COSMO SHELDRAKE",15:15,16:10
"Greenpeace",FRIDAY,"MR. T (ACOUSTIC)",14:00,14:45
"Greenpeace",FRIDAY,"SKATE RAMP PRO SESSION",13:00,14:00
"Greenpeace",FRIDAY,"DR. JANE GOODALL",12:10,12:30
"Greenpeace",FRIDAY,"GREENPEACE CALL TO ACTION",11:30,12:10
"Greenpeace",FRIDAY,"POWER BALLAD YOGA",10:00,11:00
"Greenpeace",SATURDAY,"AHADADREAM",01:00,03:00
"Greenpeace",SATURDAY,"SURUSINGHE",23:30,01:00
"Greenpeace",SATURDAY,"EROL ALKAN",22:00,23:30
"Greenpeace",SATURDAY,"FLEETMAC WOOD",20:30,22:00
"Greenpeace",SATURDAY,"ABBIE MCCARTHY (DJ SET)",19:30,20:30
"Greenpeace",SATURDAY,"MYLES SMITH",18:30,19:30
"Greenpeace",SATURDAY,"JAYAHADADREAM",17:15,18:00
"Greenpeace",SATURDAY,"WILLIE J HEALEY",16:00,16:45
"Greenpeace",SATURDAY,"LIZ LAWRENCE",14:45,15:30
"Greenpeace",SATURDAY,"HOLYSSEUS FLY",13:30,14:15
"Greenpeace",SATURDAY,"MISS (BURNING) WORLD WITH SOPHIE DUKER AND JOE SUTHERLAND",12:00,13:00
"Greenpeace",SATURDAY,"SKATE RAMP PRO SESSION",11:00,12:00
"Greenpeace",SATURDAY,"POWER BALLAD YOGA",10:00,11:00
"Greenpeace",SUNDAY,"DJ PAULETTE",01:00,02:30
"Greenpeace",SUNDAY,"PROSPA",23:30,01:00
"Greenpeace",SUNDAY,"GIRLS OF THE INTERNET (DJ SET)",22:00,23:30
"Greenpeace",SUNDAY,"MATT JAM LAMONT",20:30,22:00
"Greenpeace",SUNDAY,"HOLD A CORNER RECORDS",19:30,20:30
"Greenpeace",SUNDAY,"DANNY HOWARD AND FRIENDS",17:45,19:30
"Greenpeace",SUNDAY,"FUNKE AND THE TWO TONE BABY",17:00,17:45
"Greenpeace",SUNDAY,"SONGER",15:45,16:30
"Greenpeace",SUNDAY,"BEANS ON TOAST",14:30,15:30
"Greenpeace",SUNDAY,"THE ZAWOSE QUEENS",13:15,14:00
"Greenpeace",SUNDAY,"KATYA",12:00,12:45
"Greenpeace",SUNDAY,"SKATE RAMP PRO SESSION",10:30,12:00
"Greenpeace",SUNDAY,"RAVERS 2 RUNNERS (STRETCH SESSION)",10:00,10:30
"Greenpeace Beam",WEDNESDAY,"ACTIONS SKILLS WORKSHOPS 
",15:30,17:00
"Greenpeace Beam",WEDNESDAY,"OCCUPYING A SHELL OIL RIG AT SEA
",14:00,15:00
"Greenpeace Beam",WEDNESDAY,"ACTIVIST INTERSECTION 
",11:00,14:00
"Greenpeace Beam",THURSDAY,"ACTIONS SKILLS WORKSHOPS",13:00,15:00
"Greenpeace Beam",THURSDAY,"ACTIVISM IS NOT A CRIME",12:00,12:30
"Greenpeace Beam",THURSDAY,"ARCTIC 30: ON THIN ICE PUTIN VS GREENPEACE",10:30,11:30
"Greenpeace Beam",THURSDAY,"ACTIVIST INTERSECTION",10:00,10:30
"Greenpeace Beam",FRIDAY,"ENVIRONMENTAL JUSTICE QUESTIONS WORKSHOP",13:30,15:00
"Greenpeace Beam",FRIDAY,"INFORMAL HANGOUT FOR PEOPLE OF COLOUR INTERESTED IN ENVIRONMENTAL ACTIVISM",11:30,12:30
"Greenpeace Beam",FRIDAY,"WORKSHOP: ENVIRONMENTAL BOARD GAME DESIGN",10:30,11:30
"Greenpeace Beam",SATURDAY,"THE WAR ON DRUGS & CLIMATE JUSTICE WITH CLEMMIE JAMES & NEIL WOODS",11:15,12:00
"Greenpeace Beam",SATURDAY,"KNOW YOUR RIGHTS",10:30,11:15
"Greenpeace Beam",SUNDAY,"DANCE AGAINST DEPORTATIONS TAKEOVER WITH GROVE (DJ SET), IVI CORE, BAD PAL LILI, WATCHA B2B GRIFF + MORE TBA ",19:00,23:00
"Greenpeace Beam",SUNDAY,"DANCE AGAINST DEPORTATION TAKEOVER",13:00,15:00
"Greenpeace Beam",SUNDAY,"ACTIONS SKILLS WORKSHOPS",10:30,12:00
"Toad Hall",THURSDAY,"MAUVEY",02:00,03:00
"Toad Hall",THURSDAY,"MUSSPELL",00:30,01:30
"Toad Hall",THURSDAY,"MIHAIL",23:00,00:00
"Toad Hall",THURSDAY,"KANGAROO MOON",21:30,22:30
"Toad Hall",THURSDAY,"TENNYSON KING",20:30,21:10
"Toad Hall",THURSDAY,"SEIZE THE DAY",19:15,20:10
"Toad Hall",THURSDAY,"MAL WEBB & KYLE MORRIGAN",18:00,18:45
"Toad Hall",THURSDAY,"PORTRAITS",16:50,17:35
"Toad Hall",THURSDAY,"GECKO",15:45,16:30
"Toad Hall",THURSDAY,"LEE & YOU BAND",14:40,15:25
"Toad Hall",THURSDAY,"CERIAN",13:30,14:15
"Toad Hall",THURSDAY,"REPLAY MUSIC UKE WORKSHOP",12:15,13:15
"Toad Hall",THURSDAY,"MINDFUL MOVEMENT WITH LAURIE CLOTHIER",11:00,12:00
"Toad Hall",FRIDAY,"LOONALOOP",01:30,02:30
"Toad Hall",FRIDAY,"TOLSTOYS",00:00,01:00
"Toad Hall",FRIDAY,"THE PRIMITIVES",22:30,23:30
"Toad Hall",FRIDAY,"MUTANT VINYL",20:45,21:30
"Toad Hall",FRIDAY,"SAM SCHERDEL",19:30,20:20
"Toad Hall",FRIDAY,"SAM LEE",18:15,19:05
"Toad Hall",FRIDAY,"3 DAFT MONKEYS",17:05,17:50
"Toad Hall",FRIDAY,"REN HARVIEU",16:00,16:40
"Toad Hall",FRIDAY,"THE ZAWOSE QUEENS",14:30,15:30
"Toad Hall",FRIDAY,"SHERIKA SHERARD",13:15,14:00
"Toad Hall",FRIDAY,"ROSA HOOP'S ROTATION MOTIVATION",12:00,13:00
"Toad Hall",FRIDAY,"SANDY YIDAKI WORKSHOP",11:00,11:45
"Toad Hall",SATURDAY,"MIHAIL",02:00,03:00
"Toad Hall",SATURDAY,"ANTIKVARINIAI KASPIROVSKIO DANTYS",00:30,01:30
"Toad Hall",SATURDAY,"FULU",23:10,00:00
"Toad Hall",SATURDAY,"THE BOOKSHOP BAND",22:00,22:40
"Toad Hall",SATURDAY,"STEVE KNIGHTLEY",21:00,21:45
"Toad Hall",SATURDAY,"KATHRYN ROBERTS & SEAN LAKEMAN",19:45,20:30
"Toad Hall",SATURDAY,"MATT OWENS (NOAH & THE WHALE)",18:30,19:15
"Toad Hall",SATURDAY,"SAVANNAH GARDNER",17:20,18:00
"Toad Hall",SATURDAY,"ROMEO STODART (MAGIC NUMBERS)",16:15,17:00
"Toad Hall",SATURDAY,"DAISY CHUTE",15:00,15:45
"Toad Hall",SATURDAY,"TENNYSON KING",14:00,14:45
"Toad Hall",SATURDAY,"JULIE ABBE",13:15,13:45
"Toad Hall",SATURDAY,"ROSA HOOP'S ROTATION MOTIVATION",12:00,13:00
"Toad Hall",SATURDAY,"SANDY YIDAKI WORKSHOP",11:00,11:45
"Toad Hall",SUNDAY,"MICHELE & ROMEO STODART MAGIC NUMBERS & FRIENDS",01:15,02:30
"Toad Hall",SUNDAY,"RODNEY BRANIGAN",00:00,00:50
"Toad Hall",SUNDAY,"KIRSZENBAUM",22:30,23:30
"Toad Hall",SUNDAY,"BAU CAT",21:00,22:00
"Toad Hall",SUNDAY,"GABRIEL TEMPLAR",19:30,20:30
"Toad Hall",SUNDAY,"BETHAN LLOYD",18:15,19:05
"Toad Hall",SUNDAY,"HODAMADODDERY",17:15,18:00
"Toad Hall",SUNDAY,"GILLIE",16:15,17:00
"Toad Hall",SUNDAY,"VIA TRIO",15:20,16:00
"Toad Hall",SUNDAY,"JENNY COLQUITT",14:15,15:00
"Toad Hall",SUNDAY,"EARTH PERCENT PRESENTS SING WILD SEEDS",13:00,14:00
"Toad Hall",SUNDAY,"AMINADABU",12:00,12:40
"Toad Hall",SUNDAY,"MINDFUL MOVEMENT WITH LAURIE CLOTHIER",11:00,11:40
"Small World Stage",THURSDAY,"THEE ONES",02:00,03:00
"Small World Stage",THURSDAY,"LOONALOOP",00:30,01:30
"Small World Stage",THURSDAY,"HEADMIX",23:00,00:00
"Small World Stage",THURSDAY,"THE MARCHING SKALETONS",21:30,22:30
"Small World Stage",THURSDAY,"GUSTO GUSTO",20:00,21:00
"Small World Stage",THURSDAY,"PSYCHO-ACOUSTIC GOAT",18:30,19:30
"Small World Stage",THURSDAY,"CAM COLE",17:15,18:15
"Small World Stage",THURSDAY,"RODNEY BRANIGAN",15:45,16:45
"Small World Stage",THURSDAY,"GOOD HABITS",14:30,15:30
"Small World Stage",THURSDAY,"THE LITTLE UNSAID",13:15,19:15
"Small World Stage",THURSDAY,"MILLIE WATSON",12:00,12:45
"Small World Stage",FRIDAY,"RUSTY COMPASS",01:45,03:00
"Small World Stage",FRIDAY,"BUFFOS WAKE",00:00,01:15
"Small World Stage",FRIDAY,"MUTANT VINYL",22:30,23:30
"Small World Stage",FRIDAY,"THE SCRIBES",21:00,22:00
"Small World Stage",FRIDAY,"SCRUFFY MUTT & THE MONGRELS",19:45,20:30
"Small World Stage",FRIDAY,"DE JA",18:15,19:15
"Small World Stage",FRIDAY,"UNCLE ARTHUR & THE ALLY CAT",17:00,18:00
"Small World Stage",FRIDAY,"PASHA FINN & THE ELPISES",15:45,16:45
"Small World Stage",FRIDAY,"RIVER ROOTS",14:20,15:20
"Small World Stage",FRIDAY,"ANDREW MAXWELL MORRIS",13:10,14:10
"Small World Stage",FRIDAY,"KITTY STEWART",12:00,13:00
"Small World Stage",SATURDAY,"DUNCAN DISORDERLY & THE SCALLYWAGS",01:45,03:00
"Small World Stage",SATURDAY,"3 DAFT MONKEYS",00:00,01:15
"Small World Stage",SATURDAY,"THEE ONES",22:30,23:30
"Small World Stage",SATURDAY,"BURG & THE VAGABOND CHOIR",20:45,21:45
"Small World Stage",SATURDAY,"DEAD HORSE BAY",19:15,20:15
"Small World Stage",SATURDAY,"STONE JETS",17:45,18:45
"Small World Stage",SATURDAY,"PUSHPIN",16:15,17:15
"Small World Stage",SATURDAY,"PANDA & THE MONIUMS",14:45,15:45
"Small World Stage",SATURDAY,"NUALA",13:15,14:15
"Small World Stage",SATURDAY,"MAL WEBB & KYLIE MORRIGAN",12:00,13:00
"Small World Stage",SUNDAY,"MAZAIKA",01:30,02:30
"Small World Stage",SUNDAY,"THE LITTLE UNSAID",00:00,01:15
"Small World Stage",SUNDAY,"LEO BABY",22:30,23:30
"Small World Stage",SUNDAY,"CHAMPIGNON",21:00,22:00
"Small World Stage",SUNDAY,"ALEX DOVER",19:45,20:45
"Small World Stage",SUNDAY,"SHAMA RAHMAM",18:15,19:15
"Small World Stage",SUNDAY,"TVOYA",17:00,18:00
"Small World Stage",SUNDAY,"MATTHEW ONE MAN",15:45,16:45
"Small World Stage",SUNDAY,"INDIA BLUE",14:30,15:30
"Small World Stage",SUNDAY,"JAMES REES",13:15,14:15
"Small World Stage",SUNDAY,"DAVID CELIA",12:00,13:00
"Speakers Forum",WEDNESDAY,"EVERYTHING MUST CHANGE - REEL NEWS FILMS Q & A",20:00,21:30
"Speakers Forum",WEDNESDAY,"PALESTINE: AN UNPRECEDENTED MOVEMENT - REEL NEWS FILMS Q & A",19:00,20:00
"Speakers Forum",WEDNESDAY,"GAZA; FLOWERS DON'T GROW WHERE BOMBS DROP - AISHA KHERALLAH",18:00,19:00
"Speakers Forum",WEDNESDAY,"WEST AFRIKA, CLIMATE AND THE GLOBAL NORTH - GAIL BRADBROOK",17:00,18:00
"Speakers Forum",WEDNESDAY,"GRENFELL, THE FIGHT FOR TRUTH AND JUSTICE - KARIM MUSSILHY",16:00,17:00
"Speakers Forum",WEDNESDAY,"ORGANISING FOR FREE MOVEMENT: 10 YEARS OF ALARM PHONE - PHILIPPA METCALFE",15:00,16:00
"Speakers Forum",WEDNESDAY,"COMICS WITHOUT BORDERS - KATE EVANS",14:00,15:00
"Speakers Forum",WEDNESDAY,"MYANMAR & FRIENDS & FAMILIES OF TRAVELLERS - CHRIS GUNNESS, BILLY WELCH, SINDY JOYCE.",13:00,14:00
"Speakers Forum",THURSDAY,"DARTMOUTH FILMS: MY EXTINCTION + Q&A JOSH APPIGNANESI, CHRISTO HIRD, SOPHIE COWEN, CLARE FARRELL, HOSTED BY PAVEL IVANOV",20:00,21:00
"Speakers Forum",THURSDAY,"METU: RECLAIMING OUR UNIONS FROM SEXISM & MISOGYNY - REEL NEWS",19:00,20:00
"Speakers Forum",THURSDAY,"UNPREPARED  - ANDREW SIMMS / REBECCA GIBBS",18:00,19:00
"Speakers Forum",THURSDAY,"PSYCHEDELIC MEDICINE - RAYYAN ZAFAR",17:00,18:00
"Speakers Forum",THURSDAY,"JUST TRANSITION - WORKERS SHIFTING FROM FOSSIL FUELS - REEL NEWS",16:00,17:00
"Speakers Forum",THURSDAY,"PHONES FILMING FOR CHANGE - ZOE BROUGHTON",15:00,16:00
"Speakers Forum",THURSDAY,"RENEWABLE ENERGY - EVERYTHING IN 55 MINS - FERGAL MCENTEE",14:00,15:00
"Speakers Forum",THURSDAY,"AVIATION FLYING IN THE FACE OF CLIMATE SCIENCE - ALICE LARKIN",13:00,14:00
"Speakers Forum",THURSDAY,"HOW WOULD THE SUFFRAGETTES STOP BANKS LENDING TO OIL COMPANIES ? - SOPHIE COWEN & CLARE FARRELL",12:00,13:00
"Speakers Forum",THURSDAY,"CLIMATE EMERGENCY CENTRES - PHOENIX",11:00,12:00
"Speakers Forum",THURSDAY,"CLIMATE JUSTICE MEANS MIGRANT JUSTICE - TYRONE SCOTT",10:00,11:00
"Speakers Forum",FRIDAY,"SOME ANIMALS ARE MORE EQUAL THAN OTHERS - JOLYON RUBINSTEIN",18:00,19:00
"Speakers Forum",FRIDAY,"APPROACHING TIPPING POINTS - PROF TIM LENTON WITH JUSTIN ROWLATT",17:00,18:00
"Speakers Forum",FRIDAY,"JSO, XR, GNDR WHERE NOW? - CLARE FARRELL, JOE HOWLETT, MEL KEE",16:00,17:00
"Speakers Forum",FRIDAY,"DALE VINCE WITH ROGER HARRABIN",15:00,16:00
"Speakers Forum",FRIDAY,"NEW NORTH SEA OIL OR NOT ? - DALE VINCE, MOLLY SCOTT CATO, TAMASIN CAVE, WILL MCCALLUM, JUSTIN ROWLATT",14:00,15:00
"Speakers Forum",FRIDAY,"CARBON MARKETS, BIG BUSINESS AND NET ZERO - PATRICK GREENFIELD",13:00,14:00
"Speakers Forum",FRIDAY,"THE BLIND SPOT: THE CLIMATE RISKS GOVERNMENT MISSED - LAURIE LAYBOURN",12:00,13:00
"Speakers Forum",FRIDAY,"MENDING OUR BROKEN POLITICS - MOLLY SCOTT CATO",11:00,12:00
"Speakers Forum",FRIDAY,"VULTURE CAPITALISM - GRACE BLAKELY WITH JACK SYMES",10:00,11:00
"Speakers Forum",SATURDAY,"MEDIA AND CLIMATE SCIENCE -  JUSTIN ROWLATT, KEVIN ANDERSON, RICHARD BETTS, ROGER HARRABIN,",18:00,19:00
"Speakers Forum",SATURDAY,"OVERCOMING CLIMATE DENIAL, DELUSION AND GROUP THINK - GEORGE MARSHALL",17:00,18:00
"Speakers Forum",SATURDAY,"IS NET ZERO BY 2050 STILL POSSIBLE? -  KEVIN ANDERSON, MOLLY SCOTT CATO, REBECCA GIBBS",16:00,17:00
"Speakers Forum",SATURDAY,"BIOPHOBIA  - JARVIS COCKER",15:00,16:00
"Speakers Forum",SATURDAY,"REVELATIONS FROM THE SPYCOPS INQUIRY - TOM FOWLER, BARONESS JENNY JONES",14:00,15:00
"Speakers Forum",SATURDAY,"COMMUNITY ACTIVISM - LUKE HIRST",13:00,14:00
"Speakers Forum",SATURDAY,"THE GAZA WAR: MEDIA REPORTING AND ACTIVISM - MIKE BERRY",12:00,13:00
"Speakers Forum",SATURDAY,"ANDY BURNHAM WITH JOHN HARRIS",11:00,12:00
"Speakers Forum",SATURDAY,"BADVERTISING- HOW TO STOP ADVERTS FUELLING CLIMATE CHAOS - ANDREW SIMMS",10:00,11:00
"Speakers Forum",SUNDAY,"EVERY STRUGGLE WRITES A SONG - SEIZE THE DAY",15:00,16:00
"Speakers Forum",SUNDAY,"UP SHIT CREEK – MAKING WATER PLC’S PAY - ZAC POLANSKI",14:00,15:00
"Speakers Forum",SUNDAY,"REFORM, PROTEST OR RESISTANCE - CLARE FARRELL, WILL MCCALLUM, SHANE COLLINS, JOE HOWLETT, MEL KEE, BEE ROWLATT",13:00,14:00
"Speakers Forum",SUNDAY,"ARE CLIMATE EXPERTS PART OF THE CLIMATE PROBLEM ? - KEVIN ANDERSON WITH ALICE LARKIN",12:00,13:00
"Speakers Forum",SUNDAY,"TAKING ON THE OIL INDUSTRY AND WINNING - TAMASIN CAVE",11:00,12:00
"Speakers Forum",SUNDAY,"RIGHT TO FOOD - SARAH WOOLEY, FLISS PREMRU",10:00,11:00
"Croissant Neuf",THURSDAY,"RUMBA DE BODA",23:30,00:30
"Croissant Neuf",THURSDAY,"AFRIQUOI",22:00,23:00
"Croissant Neuf",THURSDAY,"MR. B THE GENTLEMAN RHYMER",21:00,21:30
"Croissant Neuf",FRIDAY,"SUNTOU SUSSO",01:00,02:00
"Croissant Neuf",FRIDAY,"MAD DOG MCREA",23:30,00:30
"Croissant Neuf",FRIDAY,"BEANS ON TOAST",17:30,18:30
"Croissant Neuf",FRIDAY,"JESCA HOOP",16:00,17:00
"Croissant Neuf",FRIDAY,"MOYA BRENNAN, THE VOICE OF CLANNAD",14:30,15:30
"Croissant Neuf",FRIDAY,"MAX RAD",13:00,14:00
"Croissant Neuf",FRIDAY,"COFFEE WITH GOK WAN",11:30,12:30
"Croissant Neuf",SATURDAY,"DR MEAKER",00:30,01:30
"Croissant Neuf",SATURDAY,"FREETOWN COLLECTIVE",23:00,00:00
"Croissant Neuf",SATURDAY,"ZAWOSE QUEENS",18:00,17:00
"Croissant Neuf",SATURDAY,"BASKERY",14:30,15:30
"Croissant Neuf",SATURDAY,"LILY LYONS",15:00,16:00
"Croissant Neuf",SATURDAY,"SHE'S GOT BRASS",13:30,14:30
"Croissant Neuf",SATURDAY,"KAT PITHER + JESSIE MARCELLA",12:00,13:00
"Croissant Neuf",SUNDAY,"FÜLÜ",00:30,01:30
"Croissant Neuf",SUNDAY,"RAZ + AFLA",23:00,00:00
"Croissant Neuf",SUNDAY,"BLACKBERRY WOOD",17:30,18:30
"Croissant Neuf",SUNDAY,"THE BAREFOOT BANDIT",16:00,17:00
"Croissant Neuf",SUNDAY,"RAINBOW GIRLS",14:30,15:30
"Croissant Neuf",SUNDAY,"VULVA VOCE",13:15,14:00
"Croissant Neuf",SUNDAY,"OUTRAGE + OPTIMISM: MUSIC, CLIMATE & CREATIVITY (CO-COSTED BY O+O ALUMNI MATTHEW PHILLIPS WITH NABIHAH IQBAL)",11:30,12:45
"Croissant Neuf Bandstand",WEDNESDAY,"ACOUSTIC OPEN MIC",21:15,22:00
"Croissant Neuf Bandstand",WEDNESDAY,"NATURE IS NOISY",20:00,20:45
"Croissant Neuf Bandstand",WEDNESDAY,"THE TROUBLE NOTES",18:45,19:30
"Croissant Neuf Bandstand",WEDNESDAY,"THE DISAPPOINTMENTS",17:30,18:30
"Croissant Neuf Bandstand",WEDNESDAY,"MIKE DENNIS",16:00,17:00
"Croissant Neuf Bandstand",WEDNESDAY,"KITTY STEWART",15:00,15:45
"Croissant Neuf Bandstand",WEDNESDAY,"GATEWAY GIRL",14:15,14:45
"Croissant Neuf Bandstand",WEDNESDAY,"IZZIE DERRY",13:30,16:00
"Croissant Neuf Bandstand",WEDNESDAY,"THEO WARRINGTON",12:45,13:15
"Croissant Neuf Bandstand",WEDNESDAY,"JOANNA & THE DROPOUTS",12:00,12:30
"Croissant Neuf Bandstand",WEDNESDAY,"ACOUSTIC OPEN MIC",11:00,11:45
"Croissant Neuf Bandstand",THURSDAY,"JACK HENRY + JULIE ABBE",20:15,20:45
"Croissant Neuf Bandstand",THURSDAY,"BANYAH",19:00,20:00
"Croissant Neuf Bandstand",THURSDAY,"THE TROUBLE NOTES",17:30,18:30
"Croissant Neuf Bandstand",THURSDAY,"BEN HEMMING",16:00,17:00
"Croissant Neuf Bandstand",THURSDAY,"LARABEL",15:00,15:45
"Croissant Neuf Bandstand",THURSDAY,"IZZIE DERRY",14:15,14:45
"Croissant Neuf Bandstand",THURSDAY,"JOSH HAZELDEN",13:30,14:00
"Croissant Neuf Bandstand",THURSDAY,"CHLOE LEIGH",12:45,13:15
"Croissant Neuf Bandstand",THURSDAY,"JOSH ROBERTS",12:00,12:00
"Croissant Neuf Bandstand",THURSDAY,"ACOUSTIC OPEN MIC",11:00,11:45
"Croissant Neuf Bandstand",FRIDAY,"ACOUSTIC OPEN MIC",22:00,22:45
"Croissant Neuf Bandstand",FRIDAY,"ACOUSTIC OPEN MIC",21:00,21:45
"Croissant Neuf Bandstand",FRIDAY,"NIGEL SHAW + BETHAN LLOYD",20:00,20:45
"Croissant Neuf Bandstand",FRIDAY,"MIKE DENNIS",18:30,19:30
"Croissant Neuf Bandstand",FRIDAY,"ALEX HARDING",17:00,17:30
"Croissant Neuf Bandstand",FRIDAY,"JOANNA & THE DROPOUTS",15:30,16:00
"Croissant Neuf Bandstand",FRIDAY,"GATEWAY GIRL",14:00,14:30
"Croissant Neuf Bandstand",FRIDAY,"JOSH HAZELDEN",12:30,13:00
"Croissant Neuf Bandstand",FRIDAY,"RAB DUNCAN",11:00,11:45
"Croissant Neuf Bandstand",SATURDAY,"SHEMANIC DJ",21:30,22:45
"Croissant Neuf Bandstand",SATURDAY,"KITTY STEWART",20:30,21:15
"Croissant Neuf Bandstand",SATURDAY,"MAD DOG MCREA",19:00,20:00
"Croissant Neuf Bandstand",SATURDAY,"SUNTOU SUSSO",17:30,18:15
"Croissant Neuf Bandstand",SATURDAY,"THEO WARRINGTON",16:00,16:30
"Croissant Neuf Bandstand",SATURDAY,"CHLOE LEIGH",14:30,15:00
"Croissant Neuf Bandstand",SATURDAY,"JOSH ROBERTS",13:00,13:30
"Croissant Neuf Bandstand",SATURDAY,"ACOUSTIC OPEN MIC",11:00,11:30
"Croissant Neuf Bandstand",SUNDAY,"ACOUSTIC OPEN MIC",21:15,22:00
"Croissant Neuf Bandstand",SUNDAY,"ACOUSTIC OPEN MIC",20:15,21:00
"Croissant Neuf Bandstand",SUNDAY,"NATURE IS NOISY",18:45,21:45
"Croissant Neuf Bandstand",SUNDAY,"ALEX HARDING",21:15,17:30
"Croissant Neuf Bandstand",SUNDAY,"BEN HEMMING",15:30,16:00
"Croissant Neuf Bandstand",SUNDAY,"LARABEL",14:00,14:30
"Croissant Neuf Bandstand",SUNDAY,"JACK HENRY + JULIE ABBE",12:45,13:15
"Croissant Neuf Bandstand",SUNDAY,"NIGEL SHAW + BETHAN LLOYD",11:00,11:45
"Laboratory Stage",WEDNESDAY,"GILAN",17:00,17:45
